"V1","V2","V3","V4","V5","V6"
0.539467450184905,-1.02803474264327,0.178695712556027,0,0.0840112784430928,1
0.249376009488315,-0.678441845256789,0.44965842053488,0,0.134170183784269,1
-1.20313721355874,-0.143385588998753,-0.760713147792339,0,0.0441941468915322,1
-1.32909428854167,-0.235972829267636,-0.406620176625663,0,0.0324683800588675,1
0.0901068466987347,-0.302604858345606,-0.575683714980168,0,0.165837362970461,1
-0.057849738528489,1.16217596833792,0.911855419016756,0.0588855283090187,0.0822145329919378,0.807799653915746
1.02730022330061,-0.0815173769705893,1.01166459071393,0.0233351643781362,0.0855602349180654,0.898700171165623
-0.558949715353663,0.236105693726205,-0.707234002523824,0,0.119131782819106,1
0.275743313904588,0.802428637215148,-1.835523010094,0.065290589066995,0.118252908286079,0.844852377492308
0.152975190536583,-0.56789392271731,-0.292790092745312,0,0.147040630201192,1
1.08448551658075,0.747114196741809,-1.28176804566787,0.10272662839402,0.0687429670721705,0.613956046118687
0.270028226709456,-0.778689237205927,-0.497309637380013,0,0.123305902793455,1
1.32258636232325,-0.560431550656852,0.142145380438609,0.00935384002416707,0.044650801556891,0.903274040722449
0.552552674548794,2.11063024424598,2.06316478334794,0.0906445182432376,0.0289227834606109,0.22438572046985
0.999952359897759,0.380586043282343,-0.0950529658898723,0.0800189546141565,0.0889070233061578,0.761220290028712
1.2208925450608,1.68159624804535,1.04644073185736,0.128021524921352,0.0382253547900501,0.171596912466432
-0.365522492857804,0.405559218432287,0.613344566550281,0,0.130019762593176,1
1.1576011187535,0.654982452296237,1.46503425467266,0.100990795760881,0.0666557705068073,0.608680960986137
-0.723176037487866,-1.32693708214117,-1.96374561367861,0,0.035521321017964,1
1.20723272466052,-0.980122359438671,-0.860134496313303,0,0.0382192377342732,0.97321302634084
0.915202626431127,-0.557718137138441,0.693503179116995,0,0.0825883116457578,1
-0.230274394195126,-0.277593768522136,0.0860976106740159,0,0.154932448676952,1
1.8474971088027,0.210954407089017,1.0859046689553,0.0643648769744405,0.026089338445454,0.38956378810039
2.80389958023604,1.27146427740736,3.09539221897204,0.0337421854170861,0.00841031292769014,0.00764077321530584
-1.11311799143557,-1.62017034151431,-0.881851164382283,0,0.0103835521563658,1
0.746050122764496,0.077825711158734,-0.616036221430936,0.0198016304112404,0.118670554747275,0.938615433791798
-0.453873935162651,1.72159270541595,-0.527568846637472,0.0510672501325211,0.033186831593947,0.612639634028077
-1.80890792806896,1.85241076540316,1.08963486505688,0.0114447171506155,0.00427004237222677,0.528122754816942
0.0740634843408684,1.31129434211846,1.10216756858055,0.0712365062428594,0.070333141447864,0.737150390669695
0.598698741589799,-0.962165272579127,0.233380375483431,0,0.0861432022149902,1
-1.26033559275212,0.560333674244683,0.224752276878909,0,0.0332670708943762,1
-0.512115558444255,2.45334551062582,1.33394101391618,0.039394814879937,0.0126904509693941,0.225781069420981
0.20211263095736,-0.792277974527004,-0.574429914571204,0,0.123858563402349,1
1.28317881359869,0.65559188429599,0.984153070301522,0.102881114563831,0.0577103570785747,0.543395912156712
0.33609037306549,-0.260228548810298,0.180071309126655,0,0.157622600866598,1
-0.238366137590984,1.04251926753628,-0.369411106942946,0.0435658460875149,0.0877621442389734,0.862106469977018
-1.24102972677394,1.02132342377406,0.798066581022936,0.00328748293776033,0.0236893698562456,0.946139105179631
0.384120429824768,0.397475975913112,0.679988751477895,0,0.133808806065022,1
1.06276915662926,0.684031607968749,-0.997063281394896,0.100474786417556,0.0730568749874142,0.643072929808238
0.497114075490793,0.235817994330495,0.881397392083742,0,0.134707456675084,1
0.29503027711893,0.77085712962139,1.11472318522813,0.0644140174679876,0.120615743949834,0.849504684773708
0.679521198008998,-0.868918379907186,-0.328575488366168,0,0.0876924199886687,1
-1.82199739615053,1.43126637032513,-0.717884880569703,0.00310395277433164,0.0039001244156313,0.752280470171975
-0.541742952659195,1.28741587179842,1.15720728366651,0.038224583337149,0.0537209043086415,0.806176267657844
0.430225923712605,2.52680212698895,2.59554436495061,0.0670210842216447,0.0186766802286358,0.112187805618183
1.01198613014663,0.389242209734858,0.736228964921542,0.0810608402892344,0.0874345354798307,0.754418895742119
0.621755666518373,-1.90496396118766,0.443827374577202,0,0.0183442903779856,1
0.225806017463909,-0.853254966697385,-0.338385401899884,0,0.116666394194521,1
1.12456504736574,0.393939503975443,-1.3340569434785,0.0852791605624588,0.0762125780972492,0.707474061649147
-0.260950021009554,-0.404089063741314,-2.76367367565321,0,0.145725996472024,1
0.257105612390793,0.49466327541149,0.956359866007118,0.02423678879728,0.141551178835791,0.943563287135096
3.17102841182777,1.96374722261994,3.45068853714593,0.0215744124895122,0.00533256323419615,0.00035242123098334
1.85458702344629,-0.404918031882942,0.570856987387042,0.041962913606894,0.0210804735108607,0.517673626504675
-0.434128818022534,0.415038794327983,-0.477363270959253,0,0.123059235520236,1
1.43970319335991,-0.148523653081904,1.50595750671684,0.0486946390366311,0.0478374963717016,0.709677480655368
1.76343273089641,2.63455947549119,3.27605089662213,0.0786558694031637,0.0195199178006746,0.00502051978841229
1.47414612279706,1.08749572203349,2.14476258231196,0.120330400493419,0.0412295033718211,0.277626844697815
0.488830337640181,1.5348301288336,1.68792391638195,0.10688429763364,0.0540629140111898,0.50642770028725
1.41823543422446,-0.453237886428873,0.608394795224145,0.0173630587459806,0.0413826628091356,0.825446681211907
0.545853280750005,-0.60808378538092,-0.192797368342142,0,0.120335196257339,1
1.08942748090931,0.746597487136463,1.49038598178498,0.10278491130947,0.0683944786937522,0.61188610575556
-1.330422252304,-0.586532181102192,-0.747177117749889,0,0.0267231317691601,1
0.0151468765713767,0.0372336807844676,-1.93930978756411,0,0.16959344844462,1
1.60291284558056,1.90451584810123,2.14495272074007,0.117716894944549,0.0305817018674188,0.0482274220839978
-0.525611891007684,1.30218055392945,0.303294400281367,0.0391995824225592,0.0535246100007024,0.800908468145567
2.48474035626069,2.31718767292908,3.81218310927058,0.0588752551395461,0.0145854519369824,0.00129834029774473
-0.0123146179271779,2.0263323611497,2.04087531642324,0.0662457230758823,0.0277069778769605,0.405321413297997
-0.908581848944916,0.274681939341522,-0.11209144931354,0,0.0744912461172041,1
2.32343265172169,1.65578739842851,2.91014578889675,0.0777987087901629,0.0194823148207372,0.0119805312429071
0.762924541150817,1.92092547818096,2.0860552349103,0.106431603929716,0.0346404742992673,0.239137141670674
1.006081597156,0.293365981073782,0.218727273020638,0.0707989541958166,0.0897658724766972,0.786750977352763
-0.360951250824094,0.75716199804358,-0.0358400668058574,0,0.103616587492328,0.958904503017005
2.72597788725661,1.72747175411622,2.4240852397152,0.0464365801197555,0.0115198343118729,0.00294621510866977
1.14678914388996,-0.32001702843571,0.677452181574761,0.0137929769245749,0.0674780583285869,0.914583654399108
-1.11600482314393,0.19877657960861,-0.169045526285242,0,0.0526178196086305,1
0.166958202666994,0.209101908421725,-2.20348473648239,0,0.160467055108333,1
0.985254103072062,-0.124279133206016,0.874538943737276,0.0180517578163043,0.0894908849437615,0.921792227042622
0.145747520561346,-0.280401475972751,-0.19813994208441,0,0.166004069500869,1
1.86164036429542,3.72639535239335,3.86426097400575,0.0217329645085498,0.00537141926913576,0.000135372963359653
0.513040453657218,1.65347394879489,1.70926180637542,0.106146356148281,0.0471727165399762,0.442033990472551
-0.721386676172089,0.710376943719911,-0.0562950346679515,0,0.0741885904764613,1
